Student_ID,Study_Hours,Attendance,Rest_Hours,Parental_Involvement,Access_to_Resources
5712,14,89,9.0,Medium,Medium
5713,25,72,7.0,Medium,Medium
5714,22,72,10.0,Medium,Low
5715,22,91,5.0,Medium,Low
5716,17,72,,High,Medium
5717,23,83,6.0,High,Medium
5718,18,70,8.0,High,Low
5719,23,93,10.0,Medium,Low
5720,9,64,11.0,Medium,Low
5721,17,93,9.0,Medium,Medium
5722,30,84,6.0,High,Low
5723,15,67,6.0,Low,Medium
5724,16,82,8.0,Medium,Medium
5725,17,71,7.0,Medium,Medium
5726,13,73,9.0,Medium,High
5727,7,74,11.0,High,Medium
5728,19,63,7.0,Medium,Low
5729,21,99,7.0,High,Medium
5730,20,61,6.0,Medium,High
5731,19,86,8.0,High,High
5732,20,75,8.0,Medium,Medium
5733,26,86,8.0,Medium,Low
5734,19,74,9.0,Medium,Medium
5735,17,87,9.0,Medium,Medium
5736,18,89,8.0,Medium,Medium
5737,23,88,8.0,Medium,Medium
5738,28,65,8.0,Low,Medium
5739,16,86,8.0,Medium,Low
5740,21,71,7.0,Medium,Medium
5741,22,61,6.0,Medium,High
5742,14,77,8.0,High,Low
5743,20,77,7.0,High,High
5744,11,79,9.0,Medium,Medium
5745,9,88,8.0,Medium,Medium
5746,22,72,8.0,Low,High
5747,18,73,9.0,Medium,Medium
5748,21,62,6.0,High,Medium
5749,20,87,11.0,Medium,Medium
5750,14,83,5.0,Low,Low
5751,20,74,10.0,Medium,Medium
5752,13,88,8.0,High,Medium
5753,28,81,7.0,Medium,Low
5754,12,79,6.0,High,Medium
5755,19,80,7.0,High,Low
5756,14,85,8.0,Low,Medium
5757,23,86,8.0,Low,High
5758,18,72,10.0,Medium,Low
5759,17,66,8.0,Medium,Medium
5760,25,66,8.0,Medium,High
5761,20,86,9.0,Low,Low
5762,23,95,8.0,Low,Medium
5763,14,76,8.0,Low,Medium
5764,12,67,8.0,High,Medium
5765,21,90,9.0,High,Medium
5766,18,93,7.0,Low,Medium
5767,24,95,7.0,Medium,Low
5768,20,84,9.0,Low,Low
5769,21,94,6.0,High,High
5770,10,61,8.0,High,Medium
5771,31,64,7.0,Medium,High
5772,19,64,9.0,Medium,High
5773,24,89,10.0,Medium,Low
5774,15,63,7.0,Medium,Medium
5775,22,80,9.0,Medium,Medium
5776,12,79,8.0,Medium,Medium
5777,23,72,7.0,High,High
5778,18,95,8.0,Low,Low
5779,20,67,10.0,High,Medium
5780,24,74,8.0,Medium,Medium
5781,13,91,10.0,Medium,Low
5782,16,61,8.0,High,Medium
5783,23,87,6.0,High,Medium
5784,33,93,8.0,High,Medium
5785,19,97,6.0,High,Medium
5786,24,95,,High,Medium
5787,19,73,7.0,Medium,Medium
5788,32,83,11.0,High,Medium
5789,10,63,10.0,High,Medium
5790,21,70,8.0,Medium,Medium
5791,10,64,10.0,Medium,Low
5792,5,73,7.0,High,Low
5793,22,95,6.0,High,Low
5794,21,74,9.0,Medium,Low
5795,18,82,9.0,High,Medium
5796,19,77,7.0,High,Medium
5797,39,78,7.0,Medium,Medium
5798,18,99,9.0,High,Medium
5799,23,72,5.0,Low,Medium
5800,16,85,9.0,Low,High
5801,22,77,8.0,Medium,Medium
5802,19,62,9.0,High,Low
5803,18,80,9.0,Low,Low
5804,31,93,7.0,High,Medium
5805,27,64,6.0,Medium,Medium
5806,21,63,10.0,High,Low
5807,6,66,8.0,High,Medium
5808,18,91,8.0,High,High
5809,36,89,9.0,High,Low
5810,19,83,7.0,High,High
5811,27,79,9.0,Low,High
5812,29,96,9.0,Medium,High
5813,21,91,10.0,Medium,High
5814,15,92,10.0,High,Low
5815,5,93,8.0,Low,Low
5816,24,86,9.0,Low,Low
5817,15,78,8.0,High,Low
5818,21,95,8.0,High,Medium
5819,13,97,,High,High
5820,18,61,8.0,Low,Medium
5821,20,62,5.0,Medium,Medium
5822,22,98,8.0,Medium,Medium
5823,13,71,10.0,Low,Low
5824,27,95,9.0,Medium,Medium
5825,16,76,8.0,Medium,Medium
5826,10,65,8.0,Low,High
5827,19,63,7.0,Medium,Medium
5828,20,66,7.0,Medium,Medium
5829,21,70,9.0,Low,Low
5830,28,80,6.0,High,High
5831,19,88,6.0,High,Medium
5832,19,99,9.0,High,High
5833,13,78,8.0,Medium,High
5834,25,81,8.0,High,Medium
5835,21,81,8.0,High,Medium
5836,17,82,11.0,Medium,Low
5837,9,81,8.0,Medium,Medium
5838,29,60,8.0,Low,High
5839,13,60,11.0,High,Low
5840,16,64,8.0,Medium,High
5841,22,64,11.0,High,Medium
5842,13,88,5.0,Medium,Medium
5843,11,68,,High,Medium
5844,7,96,7.0,High,Low
5845,24,97,9.0,High,Medium
5846,17,99,11.0,Medium,Medium
5847,38,98,7.0,Low,Medium
5848,14,71,9.0,High,High
5849,14,80,11.0,High,Medium
5850,17,67,,Medium,Medium
5851,21,92,7.0,High,Low
5852,17,96,9.0,Medium,High
5853,24,94,9.0,Low,Medium
5854,14,77,7.0,Medium,Medium
5855,12,90,9.0,High,High
5856,9,64,7.0,Medium,High
5857,7,62,8.0,High,Medium
5858,17,90,6.0,Low,High
5859,18,77,5.0,High,Medium
5860,16,100,8.0,High,High
5861,27,64,8.0,Medium,Medium
5862,27,94,6.0,Medium,Low
5863,18,79,9.0,Medium,High
5864,9,93,8.0,High,Low
5865,17,93,9.0,Low,Medium
5866,16,97,9.0,Medium,Low
5867,16,72,10.0,Low,Medium
5868,16,98,9.0,Medium,Medium
5869,16,66,8.0,Medium,Medium
5870,18,63,8.0,High,High
5871,16,77,11.0,Medium,Low
5872,21,93,9.0,Medium,High
5873,22,79,8.0,High,Low
5874,15,93,8.0,Medium,Low
5875,28,89,7.0,Medium,Medium
5876,14,68,6.0,High,High
5877,10,98,11.0,Medium,Low
5878,22,62,9.0,Low,Medium
5879,15,96,6.0,Medium,Low
5880,22,72,8.0,Medium,High
5881,6,80,10.0,Medium,Medium
5882,28,77,7.0,High,Medium
5883,24,67,7.0,Medium,High
5884,11,74,9.0,High,Medium
5885,11,68,9.0,Low,High
5886,30,68,7.0,High,High
5887,16,67,7.0,High,Medium
5888,15,80,9.0,High,Medium
5889,6,92,6.0,Medium,Medium
5890,18,83,7.0,Medium,High
5891,19,96,8.0,Medium,Medium
5892,24,85,9.0,High,High
5893,12,88,7.0,High,Medium
5894,11,87,9.0,Low,Medium
5895,23,78,10.0,High,Low
5896,26,88,7.0,High,Medium
5897,11,63,11.0,Medium,Medium
5898,26,94,10.0,Low,Low
5899,20,91,8.0,High,Medium
5900,27,70,8.0,Medium,Medium
5901,20,91,7.0,High,Medium
5902,5,61,,High,Medium
5903,19,69,8.0,Low,Low
5904,26,63,6.0,Medium,Medium
5905,15,91,5.0,Medium,High
5906,18,90,8.0,High,Medium
5907,19,93,8.0,Medium,High
5908,3,60,7.0,Medium,Low
5909,30,80,6.0,High,High
5910,15,88,5.0,Low,Medium
5911,23,66,7.0,Medium,Medium
5912,19,86,7.0,Medium,Medium
5913,28,63,9.0,Medium,Medium
5914,22,67,8.0,Medium,Medium
5915,19,79,10.0,Medium,Medium
5916,15,86,9.0,High,Low
5917,25,66,9.0,Low,Medium
5918,9,67,9.0,Medium,High
5919,24,68,6.0,Medium,Medium
5920,13,70,7.0,Medium,Medium
5921,28,69,11.0,Medium,Medium
5922,21,76,5.0,Low,Low
5923,24,86,8.0,High,Low
5924,20,78,9.0,Medium,Low
5925,9,91,5.0,Medium,Low
5926,15,89,7.0,Medium,Medium
5927,24,65,11.0,Medium,Medium
5928,21,62,8.0,Low,High
5929,27,95,,Low,High
5930,22,63,8.0,Low,Low
5931,14,66,7.0,Low,Medium
5932,15,61,11.0,Medium,Medium
5933,21,85,7.0,Medium,Low
5934,6,83,7.0,Medium,Medium
5935,30,99,6.0,Low,Medium
5936,23,95,8.0,High,Medium
5937,27,76,8.0,High,High
5938,11,75,10.0,High,High
5939,27,72,6.0,Medium,High
5940,33,66,9.0,Medium,Medium
5941,12,66,8.0,Low,High
5942,25,65,5.0,High,Medium
5943,20,65,7.0,Low,Medium
5944,11,70,7.0,Medium,High
5945,23,72,11.0,Medium,High
5946,25,98,9.0,Medium,High
5947,16,83,8.0,Medium,Medium
5948,27,100,5.0,Low,Medium
5949,10,75,5.0,Medium,Medium
5950,11,78,9.0,High,High
5951,21,73,9.0,High,Medium
5952,20,67,7.0,Medium,Medium
5953,16,66,8.0,Medium,Medium
5954,25,98,8.0,Low,Low
5955,23,99,8.0,Medium,High
5956,25,62,7.0,Medium,Low
5957,19,66,9.0,Medium,Medium
5958,24,77,10.0,High,High
5959,17,67,7.0,Medium,Medium
5960,32,75,6.0,Low,High
5961,15,65,7.0,Medium,High
5962,33,78,8.0,Low,Low
5963,20,71,9.0,High,Medium
5964,12,74,9.0,Low,Medium
5965,28,64,9.0,Medium,Medium
5966,21,77,9.0,Medium,Medium
5967,25,99,8.0,Medium,Medium
5968,27,73,,Low,Low
5969,22,95,8.0,Medium,Medium
5970,16,94,9.0,Low,Low
5971,26,98,8.0,Medium,Low
5972,20,92,8.0,High,Medium
5973,24,86,8.0,Medium,Medium
5974,7,94,10.0,Medium,Low
5975,23,63,8.0,High,High
5976,16,79,7.0,Medium,Medium
5977,30,100,7.0,High,High
5978,24,91,9.0,Low,Medium
5979,21,98,7.0,High,Low
5980,23,91,8.0,Medium,High
5981,14,95,8.0,High,Medium
5982,30,88,7.0,Low,Medium
5983,32,90,6.0,Medium,Medium
5984,22,81,6.0,Low,Low
5985,30,97,7.0,High,Medium
5986,17,93,6.0,Medium,Low
5987,15,94,9.0,High,Medium
5988,20,87,11.0,Medium,High
5989,23,72,7.0,Low,High
5990,18,61,7.0,Medium,Low
5991,23,97,7.0,Medium,High
5992,22,83,9.0,High,Medium
5993,14,72,9.0,Medium,Low
5994,23,66,8.0,High,High
5995,25,93,6.0,Medium,Medium
5996,21,93,7.0,Medium,Medium
5997,27,93,8.0,High,Low
5998,13,86,8.0,Medium,Medium
5999,23,75,8.0,Low,Low
6000,13,72,9.0,Medium,High
6001,13,60,6.0,Low,Medium
6002,16,93,8.0,High,Medium
6003,14,63,8.0,High,Low
6004,17,85,7.0,High,High
6005,19,80,7.0,High,Medium
6006,25,81,9.0,Medium,Medium
6007,18,97,6.0,Low,High
6008,10,61,11.0,High,Low
6009,27,91,9.0,Medium,Medium
6010,15,62,8.0,Medium,Medium
6011,20,62,8.0,High,Medium
6012,23,77,9.0,Medium,Low
6013,21,63,7.0,Low,Medium
6014,27,92,7.0,High,Medium
6015,23,81,,Medium,High
6016,15,61,7.0,High,Medium
6017,33,62,8.0,Medium,Medium
6018,21,85,7.0,Medium,High
6019,19,92,8.0,Low,Medium
6020,26,78,9.0,High,Medium
6021,21,82,11.0,Medium,Medium
6022,22,92,7.0,Medium,Medium
6023,35,84,6.0,Medium,Medium
6024,18,69,8.0,Medium,Low
6025,18,85,7.0,Medium,High
6026,21,85,8.0,Medium,Low
6027,26,89,9.0,Medium,Medium
6028,11,85,11.0,Medium,Low
6029,8,99,7.0,Medium,High
6030,16,68,5.0,Low,Medium
6031,10,98,8.0,Medium,High
6032,17,82,9.0,Medium,Medium
6033,23,87,7.0,Medium,Low
6034,15,64,8.0,High,Medium
6035,11,75,8.0,Low,Medium
6036,20,91,8.0,Medium,Medium
6037,25,88,9.0,Low,Medium
6038,10,62,8.0,High,High
6039,25,82,9.0,High,High
6040,25,64,5.0,Medium,Medium
6041,26,100,7.0,High,High
6042,27,96,7.0,Medium,Medium
6043,33,61,,Low,Low
6044,18,94,8.0,Medium,Medium
6045,21,97,7.0,Medium,Medium
6046,18,74,7.0,Medium,Medium
6047,20,89,9.0,Medium,Medium
6048,29,78,8.0,Medium,High
6049,12,86,6.0,High,Medium
6050,15,74,7.0,Medium,High
6051,28,73,9.0,Low,Medium
6052,26,77,8.0,Medium,Low
6053,18,66,10.0,Medium,High
6054,25,93,9.0,Low,Medium
6055,22,74,7.0,Low,High
6056,29,76,10.0,Medium,Low
6057,20,96,10.0,Medium,High
6058,26,80,5.0,High,Medium
6059,36,82,8.0,Low,Low
6060,24,98,7.0,Low,Medium
6061,20,95,8.0,Medium,High
6062,24,67,7.0,High,Low
6063,18,79,7.0,Medium,High
6064,34,99,9.0,Medium,Medium
6065,21,75,6.0,Low,Medium
6066,18,75,8.0,Medium,Low
6067,15,68,6.0,Medium,Medium
6068,27,65,10.0,Medium,Medium
6069,25,90,8.0,Medium,Medium
6070,17,91,9.0,Medium,High
6071,23,99,8.0,Low,Medium
6072,11,91,8.0,High,Medium
6073,21,70,8.0,Medium,Low
6074,23,62,10.0,High,High
6075,30,99,7.0,Medium,Medium
6076,15,74,5.0,Medium,Medium
6077,12,72,7.0,Low,Medium
6078,15,96,6.0,Medium,High
6079,12,83,9.0,Medium,High
6080,28,69,8.0,High,High
6081,29,96,,Medium,High
6082,22,100,8.0,High,Medium
6083,27,63,8.0,Medium,Low
6084,21,94,8.0,Medium,Medium
6085,19,76,10.0,High,Low
6086,18,81,8.0,Medium,Low
6087,18,97,10.0,Medium,Low
6088,11,99,10.0,Medium,Low
6089,22,70,8.0,Medium,Medium
6090,20,69,8.0,High,Medium
6091,24,63,7.0,Medium,Medium
6092,21,82,10.0,Low,High
6093,19,61,7.0,High,Medium
6094,15,76,7.0,High,High
6095,20,63,8.0,Medium,Medium
6096,24,76,6.0,Low,Medium
6097,13,62,7.0,Medium,Low
6098,21,93,10.0,Low,Medium
6099,21,68,9.0,Medium,High
6100,16,73,7.0,Low,Low
6101,16,95,9.0,Medium,High
6102,21,90,11.0,Low,Medium
6103,13,69,8.0,Medium,Low
6104,22,63,10.0,Medium,Medium
6105,15,89,9.0,Medium,Medium
6106,26,76,8.0,Low,Low
6107,34,91,8.0,Low,Medium
6108,15,78,9.0,Medium,High
6109,23,74,7.0,Medium,Medium
6110,16,78,5.0,Medium,Medium
6111,26,90,,Low,High
6112,12,96,5.0,High,Medium
6113,23,62,7.0,High,Medium
6114,15,81,5.0,Medium,Medium
6115,19,61,9.0,Medium,High
6116,14,79,6.0,High,Medium
6117,25,95,9.0,High,Medium
6118,15,74,,High,High
6119,23,97,9.0,Medium,High
6120,18,85,5.0,High,Low
6121,19,97,,Low,High
6122,21,90,9.0,Medium,High
6123,15,64,9.0,Medium,Medium
6124,21,69,11.0,Medium,Medium
6125,29,76,9.0,Medium,High
6126,15,67,,Low,Medium
6127,27,80,9.0,High,Medium
6128,29,79,6.0,Medium,High
6129,15,98,8.0,High,High
6130,11,77,7.0,Low,Low
6131,22,91,8.0,Medium,Medium
6132,17,98,6.0,Medium,Medium
6133,31,95,6.0,Medium,Medium
6134,20,68,7.0,High,High
6135,15,80,8.0,Medium,Medium
6136,13,74,7.0,Medium,Medium
6137,27,76,10.0,High,High
6138,17,74,9.0,Medium,Low
6139,20,93,9.0,Medium,Low
6140,26,78,7.0,Medium,Medium
6141,17,81,6.0,Medium,Medium
6142,20,99,8.0,Medium,Low
6143,20,62,11.0,Low,Medium
6144,24,80,8.0,Medium,Medium
6145,24,91,10.0,Medium,High
6146,19,66,10.0,High,Low
6147,20,84,9.0,High,Medium
6148,18,70,8.0,Medium,Medium
6149,11,95,7.0,Medium,Medium
6150,22,73,8.0,Low,Medium
6151,31,73,7.0,Medium,High
6152,15,84,8.0,Low,Low
6153,15,67,6.0,High,Medium
6154,15,71,7.0,High,Low
6155,24,77,9.0,Medium,Medium
6156,23,74,7.0,Medium,High
6157,19,81,7.0,Low,High
6158,14,84,7.0,High,Medium
6159,21,83,8.0,High,High
6160,11,86,5.0,Medium,Medium
6161,21,72,7.0,Medium,Low
6162,25,65,9.0,Medium,High
6163,12,90,8.0,Medium,Low
6164,11,94,9.0,Low,Low
6165,29,70,5.0,Medium,Medium
6166,16,76,7.0,Low,Medium
6167,27,80,8.0,Low,Low
6168,19,81,9.0,Low,High
6169,19,86,10.0,Medium,Medium
6170,23,62,9.0,Medium,Medium
6171,15,89,7.0,Medium,Medium
6172,21,62,7.0,High,Medium
6173,18,79,10.0,Medium,High
6174,12,93,7.0,Medium,High
6175,22,78,6.0,Medium,High
6176,18,66,8.0,Medium,Medium
6177,19,99,10.0,Low,High
6178,13,96,7.0,Medium,Medium
6179,30,91,7.0,High,Low
6180,25,76,7.0,Medium,High
6181,26,67,9.0,High,Low
6182,18,98,8.0,Low,Low
6183,10,81,9.0,Medium,High
6184,32,94,10.0,Medium,High
6185,20,74,6.0,High,Low
6186,16,73,7.0,High,High
6187,23,99,7.0,High,High
6188,27,81,8.0,Low,High
6189,20,66,9.0,Medium,Medium
6190,28,69,7.0,Low,High
6191,26,79,7.0,Low,High
6192,14,62,9.0,Low,Medium
6193,16,79,,Medium,Medium
6194,26,77,8.0,Medium,Medium
6195,4,91,5.0,Medium,Medium
6196,19,74,,Medium,High
6197,11,99,8.0,High,Medium
6198,17,67,8.0,Low,Low
6199,18,84,7.0,Low,High
6200,18,64,7.0,Medium,Medium
6201,17,89,,Medium,Medium
6202,13,100,5.0,Low,Low
6203,34,93,7.0,High,Medium
6204,31,82,6.0,Medium,High
6205,13,79,8.0,Medium,High
6206,29,93,6.0,Medium,Medium
6207,18,97,,Medium,High
6208,21,100,6.0,Medium,Medium
6209,20,76,10.0,Medium,Medium
6210,16,100,9.0,Medium,Medium
6211,26,66,6.0,High,High
6212,21,70,8.0,Medium,Low
6213,17,64,,Medium,Medium
6214,12,71,9.0,Medium,Medium
6215,15,91,11.0,Medium,Low
6216,10,94,10.0,Medium,High
6217,20,91,7.0,High,Medium
6218,13,85,8.0,High,High
6219,18,81,10.0,Low,Medium
6220,28,88,9.0,Low,High
6221,27,76,10.0,High,High
6222,20,94,9.0,High,Medium
6223,19,87,8.0,Medium,Medium
6224,31,88,,Medium,High
6225,23,81,6.0,High,High
6226,18,95,7.0,Low,Medium
6227,11,70,7.0,Medium,Medium
6228,22,75,7.0,Medium,High
6229,25,91,8.0,High,Low
6230,16,80,8.0,Low,Medium
6231,22,96,8.0,Medium,High
6232,18,74,9.0,Medium,High
6233,19,75,7.0,High,High
6234,5,96,9.0,Medium,Low
6235,19,79,10.0,High,High
6236,26,81,9.0,High,Medium
6237,16,73,7.0,Medium,Medium
6238,20,71,9.0,Low,Medium
6239,15,86,,Medium,High
6240,22,65,9.0,High,Low
6241,19,95,10.0,Low,High
6242,14,91,9.0,Medium,High
6243,28,68,10.0,Low,Low
6244,26,88,8.0,Low,High
6245,16,84,7.0,Medium,High
6246,23,67,10.0,Medium,Low
6247,23,71,7.0,Medium,Medium
6248,24,76,11.0,High,Medium
6249,10,88,10.0,Low,Medium
6250,26,86,8.0,Low,High
6251,17,81,10.0,High,Medium
6252,18,91,9.0,Medium,High
6253,36,90,6.0,Medium,High
6254,22,85,7.0,High,Medium
6255,18,91,8.0,High,Medium
6256,7,73,8.0,Medium,Medium
6257,28,95,10.0,High,Medium
6258,12,85,8.0,Medium,Medium
6259,14,93,6.0,Medium,Low
6260,18,82,7.0,High,Low
6261,28,69,9.0,Medium,Low
6262,25,82,5.0,Medium,High
6263,19,75,6.0,Medium,Medium
6264,22,88,7.0,Medium,Low
6265,16,79,9.0,Medium,Medium
6266,21,93,8.0,Medium,Low
6267,20,87,9.0,Low,Low
6268,26,87,8.0,Medium,Medium
6269,26,69,8.0,Medium,Medium
6270,23,99,7.0,Low,Low
6271,18,94,9.0,Medium,Medium
6272,24,92,6.0,High,Medium
6273,19,73,,Medium,Medium
6274,14,81,10.0,Medium,High
6275,18,65,7.0,Medium,Medium
6276,21,82,6.0,Medium,Medium
6277,25,66,5.0,Medium,High
6278,19,82,9.0,Low,High
6279,13,86,9.0,Medium,High
6280,20,76,7.0,Medium,Medium
6281,21,80,6.0,Medium,Medium
6282,21,95,8.0,Low,Medium
6283,26,64,10.0,Low,High
6284,26,92,6.0,High,High
6285,16,67,10.0,High,Medium
6286,16,61,5.0,Medium,Low
6287,14,67,6.0,High,Medium
6288,24,91,8.0,Medium,Medium
6289,29,76,9.0,Low,High
6290,18,95,10.0,Medium,Medium
6291,19,81,9.0,Medium,Low
6292,29,61,10.0,Medium,High
6293,23,89,8.0,Medium,Low
6294,23,64,7.0,High,Medium
6295,13,92,10.0,High,Medium
6296,24,67,10.0,High,Medium
6297,14,74,9.0,High,Medium
6298,13,90,9.0,High,Medium
6299,18,98,10.0,Medium,Low
6300,16,75,9.0,Medium,Medium
6301,19,93,8.0,Medium,Medium
6302,11,68,9.0,Medium,High
6303,26,92,9.0,Medium,Medium
6304,27,86,9.0,High,Medium
6305,8,68,8.0,High,Medium
6306,26,72,9.0,Medium,Low
6307,15,65,9.0,Medium,Low
6308,25,75,8.0,High,High
6309,20,68,7.0,Low,Medium
6310,20,86,10.0,Low,Medium
6311,19,100,6.0,High,Low
6312,27,60,7.0,High,High
6313,13,82,8.0,Medium,High
6314,24,83,5.0,High,Medium
6315,27,97,10.0,Medium,Medium
6316,24,80,8.0,Medium,Medium
6317,34,82,,Medium,High
6318,17,79,11.0,Low,Low
6319,26,71,,Medium,Medium
6320,19,62,10.0,High,Medium
6321,27,76,6.0,Low,Medium
6322,20,62,9.0,Low,Medium
6323,18,82,7.0,Medium,Medium
6324,28,72,9.0,Low,High
6325,17,81,9.0,High,Low
6326,12,65,8.0,Low,Medium
6327,17,97,9.0,Medium,Medium
6328,24,96,9.0,Medium,Medium
6329,28,68,8.0,High,Medium
6330,21,74,11.0,Medium,High
6331,28,85,8.0,Medium,Medium
6332,12,64,10.0,High,High
6333,17,74,10.0,Low,Medium
6334,18,70,5.0,Medium,Medium
6335,19,97,10.0,High,Medium
6336,21,94,10.0,Medium,High
6337,24,83,8.0,High,Medium
6338,17,81,9.0,Low,Medium
6339,21,97,9.0,Low,Medium
6340,20,97,10.0,Low,Medium
6341,14,99,7.0,High,Medium
6342,19,65,10.0,High,Low
6343,19,66,6.0,Medium,High
6344,19,87,5.0,Medium,Medium
6345,20,82,9.0,Low,Medium
6346,20,61,,Medium,High
6347,17,62,8.0,Medium,Medium
6348,28,96,5.0,High,Low
6349,13,95,6.0,High,High
6350,16,74,9.0,High,Medium
6351,37,96,8.0,Medium,Medium
6352,14,84,10.0,High,Medium
6353,12,92,8.0,High,Medium
6354,24,77,7.0,Medium,Low
6355,8,65,8.0,Medium,Medium
6356,19,77,10.0,Medium,Low
6357,33,78,10.0,Medium,Medium
6358,11,82,,High,High
6359,8,64,8.0,Medium,Medium
6360,11,100,9.0,High,High
6361,25,70,7.0,Low,Medium
6362,27,68,9.0,High,Medium
6363,17,81,8.0,High,Low
6364,24,81,8.0,Medium,Medium
6365,28,78,8.0,High,Medium
6366,31,91,8.0,Medium,High
6367,19,81,11.0,Medium,Low
6368,6,84,,Medium,Medium
6369,15,89,,Medium,Low
6370,17,61,10.0,High,Medium
6371,18,83,9.0,Low,Medium
6372,19,95,9.0,Medium,High
6373,27,61,6.0,High,Low
6374,28,76,8.0,Low,Low
6375,19,97,9.0,Low,Medium
6376,27,74,,Medium,High
6377,22,78,9.0,Medium,Medium
6378,20,99,,Low,Medium
6379,25,68,7.0,Low,Medium
6380,20,63,10.0,Low,Low
6381,32,94,10.0,Medium,High
6382,11,95,8.0,Medium,Medium
6383,17,79,9.0,High,High
6384,19,81,10.0,Medium,Medium
6385,23,93,7.0,High,Medium
6386,28,90,9.0,High,Low
6387,20,71,7.0,High,High
6388,11,61,6.0,Medium,Medium
6389,25,79,7.0,High,Medium
6390,25,94,,High,High
6391,8,96,9.0,Medium,Medium
6392,20,98,7.0,Low,Medium
6393,10,95,6.0,Medium,High
6394,16,83,9.0,Low,Medium
6395,15,78,9.0,Medium,High
6396,25,91,8.0,Medium,Low
6397,21,90,9.0,Medium,Medium
6398,12,82,7.0,High,Low
6399,25,63,7.0,Medium,Low
6400,11,97,9.0,Medium,Medium
6401,22,78,10.0,Medium,Low
6402,15,75,7.0,Medium,High
6403,18,85,7.0,Medium,High
6404,23,87,9.0,High,Low
6405,23,68,,Medium,Medium
6406,28,93,8.0,Medium,Medium
6407,20,72,10.0,Medium,Medium
6408,22,67,11.0,High,High
6409,17,76,,High,Medium
6410,21,89,7.0,Medium,Medium
6411,23,99,9.0,Medium,Medium
6412,19,92,7.0,High,Medium
6413,9,98,10.0,High,Medium
6414,22,66,7.0,Medium,Medium
6415,22,63,8.0,Low,Low
6416,16,82,,Medium,Medium
6417,12,72,8.0,Medium,Medium
6418,29,93,8.0,Medium,High
6419,23,87,9.0,Low,Medium
6420,19,99,8.0,Low,Medium
6421,13,70,8.0,Medium,Low
6422,15,79,,High,Medium
6423,28,80,8.0,High,High
6424,21,70,6.0,Medium,High
6425,17,84,10.0,High,High
6426,23,78,8.0,Medium,High
6427,15,78,,Medium,High
6428,29,75,8.0,Low,Medium
6429,28,61,5.0,High,Medium
6430,17,81,7.0,High,Medium
6431,16,73,8.0,High,High
6432,4,60,8.0,Medium,Medium
6433,11,72,9.0,High,Low
6434,12,71,8.0,High,High
6435,21,76,7.0,Medium,Medium
6436,18,65,7.0,High,Medium
6437,12,80,7.0,Medium,High
6438,18,88,9.0,High,High
6439,23,85,9.0,Low,High
6440,23,92,7.0,Low,High
6441,9,78,10.0,High,Medium
6442,19,81,9.0,Low,Medium
6443,12,92,7.0,Low,Medium
6444,25,77,8.0,Medium,High
6445,25,88,9.0,High,Medium
6446,15,77,6.0,Medium,Medium
6447,15,77,6.0,High,Medium
6448,17,90,9.0,High,Medium
6449,6,67,7.0,Medium,Low
6450,22,74,10.0,Medium,High
6451,18,69,11.0,Low,Low
6452,26,74,9.0,Medium,Low
6453,13,69,9.0,Medium,Low
6454,16,83,6.0,Low,Medium
6455,11,92,6.0,Medium,Medium
6456,14,91,8.0,Medium,Medium
6457,13,75,6.0,High,High
6458,26,100,8.0,Medium,High
6459,16,84,7.0,High,High
6460,21,76,8.0,Low,Medium
6461,18,93,8.0,Low,High
6462,12,89,9.0,Medium,High
6463,19,90,8.0,Low,High
6464,24,68,7.0,High,Low
6465,13,79,6.0,Medium,Low
6466,25,94,8.0,Medium,Low
6467,15,80,5.0,Medium,High
6468,17,87,10.0,Medium,Medium
6469,23,84,9.0,Medium,Medium
6470,16,94,9.0,Low,Medium
6471,20,71,7.0,Low,High
6472,18,83,9.0,Medium,High
6473,21,65,7.0,Low,High
6474,6,88,8.0,High,High
6475,9,89,7.0,Medium,Medium
6476,24,62,8.0,Low,Medium
6477,26,87,6.0,Medium,High
6478,15,77,8.0,Medium,High
6479,19,65,6.0,Low,Medium
6480,22,77,11.0,Low,Low
6481,24,68,8.0,Medium,Low
6482,8,77,8.0,Medium,Low
6483,15,75,9.0,High,Medium
6484,18,90,6.0,High,Medium
6485,24,91,7.0,Low,High
6486,35,84,9.0,Low,Medium
6487,19,61,8.0,Medium,Medium
6488,12,97,7.0,High,Low
6489,22,87,9.0,High,High
6490,28,61,8.0,Low,Medium
6491,21,93,9.0,Medium,Medium
6492,15,68,9.0,High,Medium
6493,26,83,7.0,High,Low
6494,24,79,8.0,Low,Low
6495,14,77,5.0,Medium,Medium
6496,22,96,7.0,Medium,Medium
6497,26,77,8.0,Low,Medium
6498,27,63,9.0,Medium,Medium
6499,20,98,,Low,High
6500,18,97,7.0,High,High
6501,27,87,7.0,High,Medium
6502,13,79,10.0,High,Medium
6503,23,64,8.0,Medium,Medium
6504,12,92,8.0,Low,Low
6505,26,63,9.0,Medium,High
6506,18,63,8.0,Medium,Medium
6507,28,81,8.0,Medium,High
6508,23,66,8.0,Medium,High
6509,13,60,7.0,Medium,Medium
6510,29,77,,Medium,Low
6511,29,65,5.0,Low,Medium
6512,25,66,,Medium,Medium
6513,15,63,9.0,Medium,High
6514,18,68,9.0,High,Low
6515,21,89,10.0,Medium,Medium
6516,16,92,9.0,Low,High
6517,30,78,9.0,Medium,High
